-1.950106,-10.030185
-1.911178,-10.064141
-1.873448,-10.105814
-1.835924,-10.150300
-1.798048,-10.194653
-1.756941,-10.222110
-1.717774,-10.262225
-1.676521,-10.291336
-1.637082,-10.333122
-1.596701,-10.370805
-1.558388,-10.424155
-1.517486,-10.462524
-1.468901,-10.448250
-1.414534,-10.390154
-1.358743,-10.316911
-1.303492,-10.242389
-1.252453,-10.196366
-1.199724,-10.132219
-1.150297,-10.091653
-1.099504,-10.034945
-1.052052,-10.004839
-1.001876,-9.944660
-0.952725,-9.889214
-0.904168,-9.834524
-0.857328,-9.793547
-0.809703,-9.738397
-0.763753,-9.697972
-0.717281,-9.645367
-0.672679,-9.612492
-0.626872,-9.556461
-0.582544,-9.516187
-0.537672,-9.459733
-0.494038,-9.417050
-0.450882,-9.376165
-0.408354,-9.341079
-0.365512,-9.289812
-0.323579,-9.251343
-0.281684,-9.202690
-0.240402,-9.160846
-0.199229,-9.106821
-0.158847,-9.070609
-0.118798,-9.035219
-0.079016,-8.994653
-0.039591,-8.953913
-0.000523,-8.918000
0.038153,-8.863918
0.076626,-8.840668
0.114453,-8.783255
0.152234,-8.751677
0.189262,-8.697941
0.226556,-8.672042
0.263536,-8.642983
0.300093,-8.608771
0.335807,-8.560416
0.371410,-8.518909
0.406322,-8.470260
0.441966,-8.443440
0.476761,-8.405489
0.512027,-8.380373
0.546102,-8.340139
0.580742,-8.312738
0.612043,-8.243310
0.649022,-8.253522
0.687011,-8.274529
0.727547,-8.322259
0.768695,-8.371783
0.810003,-8.418119
0.849926,-8.446345
0.891888,-8.491289
0.932081,-8.516145
0.974884,-8.561675
1.015753,-8.587133
1.061004,-8.646144
1.103761,-8.681112
1.149323,-8.734710
1.193351,-8.773211
1.240519,-8.831299
1.282767,-8.851534
1.326544,-8.880469
1.360106,-8.840991
1.386939,-8.760896
1.426434,-8.762658
1.471251,-8.795803
1.507073,-8.774516
1.543952,-8.759980
1.581979,-8.752175
1.580802,-8.532804
1.650644,-8.697758
1.728630,-8.896618
1.775035,-8.927242
1.824130,-8.969390
1.876070,-9.023026
1.927682,-9.072467
1.974245,-9.096220
2.030789,-9.163671
2.088621,-9.233729
2.146652,-9.301505
2.278414,-9.141338
2.356663,-9.282514
2.431181,-9.403815
2.489748,-9.459846
2.549108,-9.516510
2.614007,-9.591166
2.668918,-9.626888
2.731246,-9.687338
2.797734,-9.759923
2.862669,-9.824430
2.862637,-7.177175
2.886059,-7.145145
2.541671,-6.214315
2.568376,-6.202242
2.591546,-6.181756
2.620445,-6.174993
2.639073,-6.144206
2.663463,-6.127131
2.679700,-6.091652
2.704219,-6.075335
2.720434,-6.040684
2.743446,-6.021478
2.767599,-6.004910
2.791658,-5.988246
2.813920,-5.967869
2.837778,-5.951022
2.854594,-5.919669
2.875572,-5.897271
2.893315,-5.868525
2.911308,-5.840631
2.936312,-5.826980
2.961253,-5.813223
2.984298,-5.795803
3.005402,-5.774744
3.025447,-5.751841
3.049574,-5.736820
3.059432,-5.695271
3.081388,-5.676595
3.102278,-5.656083
3.125956,-5.640745
3.143697,-5.614837
3.173580,-5.610642
3.188602,-5.580246
3.206419,-5.555022
3.220047,-5.522839
3.246142,-5.512183
3.266071,-5.491093
3.289482,-5.475934
3.305043,-5.447851
3.331392,-5.437642
3.345614,-5.407749
3.366527,-5.388860
3.386271,-5.368200
3.402677,-5.342411
3.425953,-5.327514
3.450798,-5.315032
3.469021,-5.292398
3.491527,-5.276379
3.508404,-5.251948
3.518425,-5.217522
3.534966,-5.193028
3.554758,-5.173435
3.581285,-5.163628
3.603206,-5.147135
3.626206,-5.132182
3.637531,-5.100842
3.662088,-5.088170
3.667798,-5.049489
3.694524,-5.039891
3.711124,-5.016488
3.731181,-4.997845
3.755960,-4.985512
3.784938,-4.978631
3.788973,-4.939060
3.812934,-4.925645
3.828848,-4.901869
3.849580,-4.884332
3.857782,-4.851053
3.870775,-4.824036
3.772231,-4.659431
3.787464,-4.636733
3.801298,-4.612447
3.820746,-4.595049
3.827904,-4.563013
3.841316,-4.538635
3.859133,-4.519551
3.893826,-4.520096
3.904983,-4.493252
3.932461,-4.485195
3.947355,-4.462752
3.989425,-4.470856
4.100552,-4.555230
4.149968,-4.569869
4.161085,-4.542133
4.182220,-4.525404
4.207379,-4.512965
4.224974,-4.492381
4.252105,-4.481884
4.259865,-4.451008
4.277855,-4.430941
4.288076,-4.402922
4.320561,-4.397725
4.324924,-4.363916
4.355942,-4.357028
4.370650,-4.333756
4.398074,-4.323058
4.414029,-4.301036
4.425560,-4.274790
4.439835,-4.251291
4.456165,-4.229814
4.481132,-4.216499
4.502411,-4.199636
4.522160,-4.181310
4.541834,-4.162891
4.557733,-4.141019
4.572784,-4.118417
4.584742,-4.093099
4.610045,-4.079684
4.629304,-4.060851
4.650751,-4.043895
4.675924,-4.030094
4.692703,-4.009005
4.694887,-3.975568
4.722910,-3.964047
4.736317,-3.940206
4.756549,-3.922049
4.775939,-3.903157
4.797585,-3.886059
4.663213,-3.743641
4.422833,-3.519041
4.219065,-3.326954
4.044437,-3.160730
3.892951,-3.015079
3.763280,-2.888469
3.629398,-2.760629
3.539193,-2.667722
3.533973,-2.639687
3.547065,-2.625434
3.552035,-2.605201
3.571457,-2.595558
3.573009,-2.572939
3.591527,-2.562553
3.607573,-2.550322
3.626856,-2.540295
3.640370,-2.526157
3.656301,-2.513649
3.655662,-2.489792
3.662345,-2.471023
3.675586,-2.456687
3.692940,-2.445044
3.710262,-2.433295
3.718327,-2.415450
3.679214,-2.367280
3.636378,-2.317347
3.645608,-2.300926
3.704795,-2.315741
3.791388,-2.346925
3.817791,-2.340291
3.828820,-2.324130
3.844923,-2.311009
3.849813,-2.291143
3.567705,-2.102227
3.879160,-2.263006
3.901120,-2.253062
2.947292,-1.685080
1.791046,-1.013667
1.777130,-0.995579
1.775335,-0.984421
1.762080,-0.967044
1.730254,-0.939778
1.692058,-0.909494
1.682767,-0.895059
1.651259,-0.869079
1.645279,-0.856786
1.627667,-0.838607
1.610818,-0.821053
1.579562,-0.796458
1.566019,-0.781079
1.537127,-0.758311
1.518852,-0.741074
1.503157,-0.725314
1.493672,-0.712719
1.468731,-0.692968
1.467209,-0.684440
1.452928,-0.670075
1.442189,-0.657507
1.401283,-0.631487
1.391236,-0.619671
1.378367,-0.606746
1.381918,-0.601125
1.350535,-0.580480
1.356736,-0.576145
1.346327,-0.564804
1.327530,-0.550120
1.302153,-0.532959
1.300758,-0.525774
1.278892,-0.510455
1.284828,-0.506337
1.265590,-0.492387
1.256524,-0.482559
1.242721,-0.471046
1.238208,-0.463168
1.210197,-0.446680
1.207436,-0.439685
1.192403,-0.428328
1.194260,-0.423121
1.173438,-0.409991
1.173325,-0.404216
1.161821,-0.394590
1.152152,-0.385708
1.139579,-0.375978
1.129797,-0.367292
1.116151,-0.357479
1.124376,-0.354712
1.109678,-0.344759
1.110215,-0.339622
1.108814,-0.333910
1.095879,-0.324806
1.065605,-0.310782
1.070796,-0.307233
1.061540,-0.299571
1.067654,-0.296274
1.051571,-0.286875
1.051847,-0.282026
1.033728,-0.272339
1.026193,-0.265571
1.016681,-0.258382
1.014888,-0.253217
1.004327,-0.245933
1.008308,-0.242249
0.997675,-0.235096
0.994794,-0.229840
0.987985,-0.223731
0.981141,-0.217685
0.965469,-0.209793
0.965397,-0.205370
0.955515,-0.198914
0.957354,-0.194943
0.949368,-0.189007
0.958037,-0.186391
0.932316,-0.177169
0.923247,-0.171275
0.917098,-0.165999
0.902057,-0.159215
0.916540,-0.157651
0.911302,-0.152659
0.902090,-0.147073
0.897784,-0.142352
0.898397,-0.138434
0.871301,-0.130370
0.881757,-0.128004
0.871415,-0.122622
0.867978,-0.118279
0.863529,-0.113838
0.874929,-0.111459
0.861512,-0.105932
0.849056,-0.100642
0.830610,-0.094783
0.836979,-0.091812
0.824444,-0.086798
0.830784,-0.083803
0.819197,-0.079025
0.825509,-0.076000
0.832806,-0.073009
0.826141,-0.068794
0.814470,-0.064245
0.804770,-0.059948
0.805024,-0.056436
0.809254,-0.053186
0.800495,-0.049104
0.798705,-0.045497
0.792904,-0.041696
0.794078,-0.038285
0.775255,-0.033988
0.770400,-0.030408
0.762530,-0.026766
0.776633,-0.023869
0.767733,-0.020243
0.765815,-0.016849
0.755882,-0.013331
0.756933,-0.010046
0.734971,-0.006548
0.746992,-0.003396
0.732000,-0.000134
0.735994,0.003077
0.730973,0.006245
0.737939,0.009525
0.733891,0.012675
0.725830,0.015704
0.706761,0.018377
0.712671,0.021642
0.709572,0.024647
0.718451,0.028095
0.710329,0.030881
0.715182,0.034219
0.706038,0.036870
0.683906,0.038707
0.677741,0.041325
0.695516,0.045456
0.690323,0.048142
0.690107,0.051153
0.680905,0.053459
0.682658,0.056595
0.665469,0.058094
0.680147,0.062367
0.661951,0.063612
0.655697,0.065899
0.649436,0.068133
0.669014,0.073140
0.660740,0.075154
0.660406,0.078036
0.648148,0.079456
0.642835,0.081654
0.620660,0.081590
0.627235,0.085240
0.641711,0.090060
0.646260,0.093576
0.635956,0.094918
0.640477,0.098452
0.625226,0.098902
0.624789,0.101628
0.615462,0.102870
0.615008,0.105554
0.611587,0.107716
0.617999,0.111628
0.616523,0.114141
0.618967,0.117389
0.605687,0.117610
0.606149,0.120446
0.593858,0.120700
0.596263,0.123900
0.589848,0.125254
0.598091,0.129734
0.591661,0.131045
0.597912,0.135168
0.599265,0.138225
0.586975,0.138091
0.575671,0.138084
0.577977,0.141307
0.585118,0.145761
0.585445,0.148559
0.581887,0.150361
0.584127,0.153662
0.558335,0.149485
0.576010,0.156913
0.554119,0.153550
0.561144,0.158136
0.563332,0.161409
0.573184,0.166941
0.559026,0.165467
0.562129,0.169056
0.553735,0.169170
0.552037,0.171288
0.548423,0.172793
0.552426,0.176708
0.546894,0.177572
0.548014,0.180583
0.543427,0.181703
0.552099,0.187285
0.529528,0.182208
0.533449,0.186165
0.532632,0.188490
0.525216,0.188448
0.529087,0.192447
0.541378,0.199597
0.529261,0.197756
0.520912,0.197231
0.510710,0.195920
0.529424,0.205754
0.513633,0.202201
0.520177,0.207403
0.516485,0.208547
0.516496,0.211177
0.520190,0.215341
0.528468,0.221473
0.502641,0.213232
0.498030,0.213845
0.491590,0.213625
0.505299,0.222208
0.500670,0.222785
0.509724,0.229483
0.502348,0.228803
0.502253,0.231411
0.481298,0.224307
0.488455,0.230242
0.476614,0.227207
0.495436,0.238838
0.488996,0.238368
0.491539,0.242268
0.488687,0.243518
0.487620,0.245648
0.477632,0.243235
0.465008,0.239367
0.467508,0.243240
0.474408,0.249466
0.478613,0.254349
0.477499,0.256435
0.479012,0.259946
0.477874,0.262034
0.458357,0.253939
0.456372,0.255448
0.449160,0.253991
0.461940,0.263885
0.450391,0.259900
0.463940,0.270424
0.470511,0.277011
0.466719,0.277528
0.449216,0.269780
0.451455,0.273812
0.436612,0.267422
0.454151,0.280897
0.449528,0.280757
0.443224,0.279515
0.445374,0.283594
0.444974,0.286075
0.430301,0.279303
0.433260,0.283918
0.432851,0.286357
0.439082,0.293242
0.430336,0.290124
0.428240,0.291436
0.437679,0.300662
0.439651,0.304848
0.423569,0.296443
0.421455,0.297711
0.414452,0.295483
0.422088,0.303713
0.419141,0.304377
0.415389,0.304429
0.418881,0.309806
0.413518,0.308640
0.405777,0.305629
0.406032,0.308606
0.402301,0.308549
0.411232,0.318258
0.409840,0.320049
0.411581,0.324310
0.401552,0.319257
0.395475,0.317251
0.401860,0.325265
0.395790,0.323220
0.385115,0.317313
0.395262,0.328579
0.397655,0.333514
0.403067,0.341059
0.391688,0.334374
0.385679,0.332164
0.378942,0.329252
0.381262,0.334198
0.373807,0.330559
0.388778,0.346832
0.388004,0.349194
0.386477,0.350884
0.370194,0.339058
0.368711,0.340670
0.359174,0.334776
0.362810,0.341135
0.364220,0.345467
0.380050,0.363645
0.368387,0.355577
0.374713,0.364855
0.365984,0.359479
0.366543,0.363183
0.358589,0.358417
0.356318,0.359268
0.354046,0.360106
0.365035,0.374538
0.355754,0.368216
0.353453,0.369042
0.345642,0.364054
0.354331,0.376482
0.343817,0.368519
0.351033,0.379559
0.339912,0.370768
0.343672,0.378167
0.340011,0.377434
0.353014,0.395324
0.337367,0.381136
0.337680,0.384859
0.332716,0.382556
0.331697,0.384761
0.326767,0.382404
0.337375,0.398324
0.329847,0.392899
0.331968,0.398947
0.324497,0.393448
0.325309,0.397957
0.316645,0.390826
0.319946,0.398441
0.320695,0.402963
0.325127,0.412210
0.322094,0.412049
0.318456,0.411079
0.314223,0.409292
0.316068,0.415434
0.308834,0.409622
0.310037,0.414972
0.311198,0.420339
0.311727,0.424918
0.305755,0.420612
0.313268,0.434924
0.295102,0.413496
0.299646,0.423761
0.289761,0.413598
0.297077,0.428003
0.293507,0.426823
0.297272,0.436364
0.289212,0.428539
0.292342,0.437278
0.283805,0.428545
0.279739,0.426434
0.276786,0.425974
0.281960,0.438109
0.283271,0.444394
0.282931,0.448163
0.280443,0.448545
0.283221,0.457416
0.269723,0.439893
0.266763,0.439356
0.260206,0.432802
0.271104,0.455415
0.268099,0.454870
0.272159,0.466400
0.264119,0.457193
0.268079,0.468757
0.252730,0.446426
0.255668,0.456248
0.251250,0.452987
0.254565,0.463722
0.256836,0.472736
0.254297,0.472971
0.254110,0.477608
0.247831,0.470748
0.240231,0.461182
0.243256,0.472004
0.238469,0.467715
0.244082,0.483930
0.237950,0.476937
0.246488,0.499492
0.239043,0.489779
0.235600,0.488115
0.231745,0.485529
0.229624,0.486535
0.222002,0.475752
0.226627,0.491245
0.224897,0.493138
0.225620,0.500497
0.224655,0.504216
0.224468,0.509768
0.217853,0.500656
0.212506,0.494252
0.210348,0.495174
0.216312,0.515452
0.213295,0.514543
0.212185,0.518245
0.207672,0.513603
0.206542,0.517290
0.202449,0.513535
0.202746,0.520937
0.195450,0.508748
0.198901,0.524556
0.195910,0.523546
0.196395,0.531900
0.190307,0.522417
0.185321,0.515713
0.188414,0.531598
0.182794,0.522975
0.183117,0.531331
0.181762,0.534965
0.184507,0.550925
0.180221,0.546027
0.179075,0.550612
0.173314,0.540912
0.170652,0.540710
0.167104,0.537629
0.167975,0.548872
0.167021,0.554387
0.167160,0.563739
0.163858,0.561583
0.162786,0.567098
0.155963,0.552405
0.152214,0.548263
0.151927,0.556639
0.152606,0.568887
0.149613,0.567613
0.150644,0.581814
0.147858,0.581496
0.147015,0.588928
0.138733,0.566253
0.137429,0.571714
0.136999,0.581068
0.134913,0.583609
0.133691,0.590044
0.131766,0.593550
0.131725,0.605845
0.124500,0.584896
0.122966,0.590329
0.120989,0.593799
0.118397,0.594322
0.114656,0.588943
0.114514,0.602209
0.112068,0.603686
0.112820,0.622865
0.108362,0.613504
0.105005,0.610029
0.101847,0.607522
0.100806,0.617830
0.097796,0.616289
0.096935,0.628569
0.094340,0.629975
0.091734,0.631371
0.089257,0.633745
0.084735,0.621248
0.082808,0.627560
0.080196,0.628908
0.078795,0.640169
0.076355,0.643486
0.073887,0.646793
0.071829,0.654068
0.073272,0.695149
0.067425,0.667604
0.104699,1.083955
0.100979,1.095355
0.098823,1.125671
0.094326,1.131074
0.090414,1.144434
0.085495,1.145815
0.080635,1.148172
0.074573,1.132547
0.070920,1.153823
0.065600,1.149129
0.061270,1.162386
0.056343,1.165639
0.051477,1.170869
0.046565,1.176079
0.041152,1.168275
0.036394,1.179439
0.031380,1.184584
0.026300,1.188709
0.020954,1.179814
0.014949,1.115900
0.009520,1.053957
0.004908,1.050989
0.000316,1.031000
-0.004186,1.031991
-0.008655,1.027964
-0.013421,1.049914
-0.018121,1.056845
-0.022947,1.066753
-0.027601,1.066643
-0.032708,1.081506
-0.036700,1.060365
-0.041754,1.071187
-0.046168,1.065000
-0.051386,1.076775
-0.056395,1.082532
-0.061230,1.084272
-0.066568,1.093976
-0.070364,1.078708
-0.075972,1.091359
-0.079774,1.078052
-0.084320,1.075700
-0.088930,1.074326
-0.093095,1.067950
-0.097024,1.059567
-0.103652,1.080038
-0.108064,1.076590
-0.112656,1.075114
-0.116802,1.069642
-0.123049,1.083032
-0.127421,1.079506
-0.131522,1.073977
-0.138472,1.091249
-0.142841,1.087660
-0.146778,1.081082
-0.146217,1.042799
-0.150765,1.042151
-0.150296,1.007855
-0.155450,1.012132
-0.160802,1.017371
-0.167645,1.031465
-0.171155,1.024806
-0.176639,1.029963
-0.177318,1.007516
-0.184554,1.022478
-0.186830,1.009863
-0.193469,1.020829
-0.196587,1.013103
-0.202953,1.022044
-0.207012,1.019189
-0.211254,1.017297
-0.217143,1.023213
-0.224995,1.037893
-0.234276,1.058381
-0.240213,1.063202
-0.243727,1.057271
-0.245133,1.042569
-0.251078,1.047325
-0.254933,1.043305
-0.256825,1.031509
-0.260093,1.025532
-0.279569,1.082481
-0.286832,1.090922
-0.284092,1.061646
-0.282679,1.038205
-0.287206,1.036961
-0.287932,1.022223
-0.291012,1.016150
-0.290132,0.996628
-0.296180,1.001106
-0.300545,0.999804
-0.310745,1.017612
-0.315774,1.018157
-0.328624,1.043476
-0.340787,1.065845
-0.363339,1.119515
-0.374790,1.137865
-0.386724,1.157084
-0.387594,1.143075
-0.399408,1.161231
-0.403812,1.157589
-0.407191,1.151102
-0.409171,1.140843
-0.408335,1.123070
-0.398708,1.081869
-0.405173,1.084803
-0.414150,1.094248
-0.414624,1.081227
-0.418251,1.076611
-0.423676,1.076637
-0.425408,1.067347
-0.426692,1.057135
-0.437353,1.070074
-0.445841,1.077396
-0.454015,1.083741
-0.465767,1.098322
-0.474499,1.105468
-0.485692,1.118063
-0.494590,1.125087
-0.499900,1.123833
-0.505619,1.123465
-0.521290,1.144911
-0.537994,1.168057
-0.548998,1.178389
-0.560101,1.188647
-0.573456,1.203344
-0.580003,1.203533
-0.592696,1.216273
-0.602417,1.222646
-0.617555,1.239698
-0.631054,1.253068
-0.651940,1.280603
-0.663927,1.290194
-0.680163,1.307690
-0.690050,1.312677
-0.706092,1.329082
-0.714250,1.330394
-0.731492,1.348360
-0.746982,1.362694
-0.772785,1.395288
-0.787166,1.406738
-0.809044,1.431148
-0.816273,1.429341
-0.839491,1.455217
-0.855398,1.467956
-0.876504,1.489202
-0.897812,1.510292
-0.924983,1.540654
-0.941547,1.552851
-0.968157,1.581135
-0.979253,1.583700
-1.008398,1.615039
-1.025568,1.626696
-1.053598,1.655106
-1.086221,1.690031
-1.115359,1.718830
-1.151891,1.758281
-1.232920,1.864171
-1.277690,1.913664
-1.309501,1.942899
-1.352279,1.987601
-1.409624,2.052574
-1.463003,2.110509
-1.521500,2.174570
-1.564430,2.215288
-1.620514,2.273587
-1.662536,2.311143
-1.718429,2.366987
-1.765974,2.410286
-1.834143,2.480553
-1.884419,2.525424
-1.956776,2.598661
-2.015286,2.652204
-2.089512,2.725123
-2.156456,2.787162
-2.239364,2.868374
-2.313120,2.936344
-2.412400,3.035038
-2.441260,3.043986
-2.363307,2.920587
-2.375395,2.909473
-2.821046,3.424714
-2.956124,3.556958
-3.071205,3.662800
-3.208576,3.792897
-3.380896,3.961415
-3.550829,4.123951
-3.753720,4.321315
-3.960374,4.519238
-4.191344,4.740910
-4.418993,4.954676
-4.702763,5.226757
-4.997722,5.506076
-5.355307,5.848554
-5.730218,6.203436
-6.173768,6.625384
-6.696443,7.123720
-9.586137,9.933982
-9.624506,9.887048
-9.678761,9.856378
-9.723081,9.815475
-4.303110,-8.234131
-4.239559,-8.198150
-4.176403,-8.161771
-4.105611,-8.108889
-4.076053,-8.138056
-4.070865,-8.217452
-4.061585,-8.289750
-4.028932,-8.314286
-4.031547,-8.413763
-4.051542,-8.552391
-0.473873,1.345120
-0.569498,1.646383
-0.528133,1.482364
-0.638095,1.818938
-0.654429,1.843207
-0.667681,1.856876
-0.683804,1.879037
-0.698897,1.897289
-0.717915,1.926841
-0.725791,1.922121
-0.740702,1.938204
-0.752514,1.944737
-0.770324,1.968200
-0.784349,1.980231
-0.799844,1.995943
-0.815488,2.011557
-0.835086,2.037395
-0.839529,2.021881
-0.859779,2.048454
-0.874189,2.059016
-0.890154,2.073219
-0.910653,2.098490
-0.923982,2.105042
-0.942625,2.124500
-0.957291,2.133654
-1.004556,2.221261
-0.852058,1.829805
-0.851163,1.805223
-0.891485,1.877170
-0.867104,1.798380
-0.898393,1.848003
-3.283324,3.904629
-3.585941,4.199492
-4.123922,4.719090
-4.333805,4.921141
-4.569788,5.149379
-4.855293,5.429796
-5.106897,5.666610
-5.455171,6.007300
-5.829248,6.370328
-6.189788,6.711688
-6.639175,7.143682
-7.178616,7.665163
-9.543181,9.959544
-10.015622,9.497961
-10.040400,9.438661
1.815287,-8.602279
-1.140251,2.312000
-1.158889,2.326772
-1.186211,2.360614
-1.210973,2.387877
-1.240552,2.424981
-1.262108,2.443706
-1.285538,2.465914
-1.308330,2.486156
-1.334763,2.513468
-1.346694,2.509967
-1.366066,2.521693
-1.371420,2.504593
-1.386903,2.508081
-1.392995,2.492727
-1.402153,2.483607
-1.402104,2.456670
-1.416149,2.457285
-1.425105,2.448087
-1.434945,2.440625
-1.450420,2.443697
-1.454979,2.426464
-1.468546,2.425900
-1.463721,2.392022
-1.481090,2.398375
-1.479839,2.371543
-1.494250,2.372556
-1.496202,2.351834
-1.505049,2.343237
-1.555948,2.406137
-2.614046,3.250613
-2.712286,3.349234
-3.814294,4.414041
-4.000040,4.596366
-5.767460,6.301308
-6.538242,7.040413
-7.003922,7.487325
-10.247456,9.257169
-10.307098,9.230403
-10.343667,9.182544
-3.799705,-8.403442
-3.761553,-8.415385
-3.729165,-8.440989
-3.694708,-8.461849
-3.648777,-8.454804
-3.616459,-8.480897
-3.581386,-8.500367
2.960427,-10.050659
3.689651,-12.178754
3.734606,-12.136940
3.792735,-12.135803
3.869012,-12.188447
3.957072,-12.273795
4.065159,-12.414391
4.154443,-12.496685
4.235514,-12.552980
4.328309,-12.639865
4.445883,-12.791956
4.534761,-12.861633
4.613131,-12.900802
4.697954,-12.955427
4.786928,-13.018893
4.925107,-13.206718
5.045230,-13.343339
5.128110,-13.382560
5.260498,-13.542773
4.268086,-10.948525
2.932578,-1.621624
0.146448,0.994756
0.143900,1.001948
0.147565,1.028128
-0.106542,1.394928
-0.114455,1.367375
-0.120530,1.367735
-0.126502,1.370065
-0.132927,1.363381
-0.138941,1.364659
-0.923422,2.139298
-0.927398,2.120022
-0.935123,2.112099
-0.952016,2.130588
-1.171861,2.722159
-1.201732,2.767780
-1.208781,2.749286
-1.215688,2.730784
-1.224203,2.716959
-1.230138,2.696565
-1.243434,2.695780
-1.251674,2.681880
-5.479951,5.999802
-5.787029,6.294363
-9.785052,9.735594
-10.290401,9.146932
-10.307292,9.082067
-10.360354,9.049873
-10.404344,9.009434
-10.460953,8.979998
5.387550,-13.722817
4.474705,-11.378591
4.498692,-11.297926
4.509040,-11.186948
4.556388,-11.163218
4.730871,-11.428534
-3.104740,3.673829
-3.201282,3.766196
-3.303577,3.864118
-5.217743,5.690201
-5.750759,6.198114
-10.510457,8.932503
-10.541251,8.880540
-10.577846,8.833704
-10.627151,8.797763
-10.648107,8.737645
-10.700898,8.704522
-10.740533,8.660229
-10.772265,8.609393
-10.790592,8.547687
-10.846651,8.516835
-10.892504,8.477517
-10.936650,8.436715
4.848177,-11.617649
4.933961,-11.671836
2.873654,-1.473202
2.897167,-1.466179
4.488081,10.028138
-3.222488,3.787413
-3.302073,3.860565
-3.360945,3.904149
-4.772486,5.759358
-4.847337,5.805730
-4.871850,5.784678
-4.899308,5.767492
-4.927312,5.750970
-4.954643,5.733527
-5.641291,6.095328
-6.104277,6.524484
-6.415125,6.824151
-6.755714,7.152059
-6.929042,7.284583
-7.399189,7.747076
-11.041368,8.370450
-11.092355,8.335090
-11.139295,8.296366
-11.178197,8.251269
-11.215323,8.204774
-11.263391,8.166592
-11.300951,8.120321
-11.365550,8.094233
-11.396375,8.042743
-11.449533,8.007704
-11.478332,7.954711
-11.522294,7.912730
-11.548195,7.857735
-11.607303,7.826343
-11.645874,7.780239
-11.691648,7.739082
-11.734807,7.695974
-11.782762,7.656018
-11.813178,7.604043
-11.851670,7.557508
-11.889140,7.510233
-11.943136,7.473747
-11.972717,7.421132
-12.027284,7.384641
-12.079223,7.346204
-12.125974,7.304253
-12.144603,7.244539
-12.192689,7.203231
-12.220178,7.149094
-12.274771,7.111468
-12.318120,7.066803
-12.366460,7.024969
-12.407771,6.978785
-12.470496,6.944978
-12.498521,6.890746
-12.536719,6.842361
-12.559060,6.784907
-12.621262,6.749882
